관리번호,공원명,공원구분,소재지도로명주소,소재지지번주소,위도,경도,공원면적,공원보유시설(운동시설),공원보유시설(유희시설),공원보유시설(편익시설),공원보유시설(교양시설),공원보유시설(기타시설),지정고시일,관리기관명,전화번호,데이터기준일자,제공기관코드,제공기관명,
31140-00002,울산체육공원,체육공원,울산광역시 남구 문수로 44,울산광역시 남구 옥동 산5번지,35.5326987,129.2622065,1443510,"축구경기장, 야구경기장, 수영장, 헬스장, 테니스장, 스쿼시장, 인라인장, 사격장, 궁도장, 론볼장",수상레저,체육공원 매점,월드컵 기념관 등,야외 공연장 등,2001-04-28,울산시설공단,052-220-2002,2018-08-17,B553560,울산시설공단,
31710-00001,울산하늘공원,묘지공원,울산광역시 울주군 삼동면 보삼길 550,울산광역시 울주군 삼동면 조일리 15-22,35.4711922,129.1336574,12932.2,해당없음,해당없음,매점,해당없음,주차장,2012-11-16,울산시설공단,052-255-3835,2018-08-17,B553560,울산시설공단,
29200-00001,송정,근린공원,,광주광역시 광산구 소촌동 산4-1,35.146645,126.799576,43140,게이트볼장 등,조합놀이대 등,"화장실, 주차장 등",도서관 등,,1975-02-18,광산구청,062-960-8705,2018-08-03,3630000,광주광역시 광산구,
29200-00002,무돌,어린이공원,,광주광역시 광산구 우산동 1025-1,35.158309,126.809359,1629.9,,조합놀이대 등,,,,1980-08-23,광산구청,062-960-8712,2018-08-03,3630000,광주광역시 광산구,
29200-00003,대덕,어린이공원,,광주광역시 광산구 우산동 1039-1,35.155539,126.814926,1779.9,다목적 운동장 등,조합놀이대 등,,,,1980-08-23,광산구청,062-960-8712,2018-08-03,3630000,광주광역시 광산구,
29200-00004,꿈꾸는,어린이공원,,광주광역시 광산구 우산동 1045-2,35.154950,126.811526,1629.8,다목적 운동장 등,조합놀이대 등,,,,1980-08-23,광산구청,062-960-8712,2018-08-03,3630000,광주광역시 광산구,
29200-00005,칙칙폭폭,어린이공원,,광주광역시 광산구 우산동 1066-4,35.152618,126.814668,1630.1,다목적 운동장 등,조합놀이대 등,,,,1980-08-23,광산구청,062-960-8712,2018-08-03,3630000,광주광역시 광산구,
29200-00006,별빛,어린이공원,,광주광역시 광산구 우산동 1072-4,35.152644,126.811425,1630.2,다목적 운동장 등,조합놀이대 등,,,,1980-08-23,광산구청,062-960-8712,2018-08-03,3630000,광주광역시 광산구,
29200-00007,자유,어린이공원,,광주광역시 광산구 우산동 1076-1,35.153500,126.809042,1630.2,,조합놀이대 등,,,,1980-08-23,광산구청,062-960-8712,2018-08-03,3630000,광주광역시 광산구,
29200-00008,용아,어린이공원,,광주광역시 광산구 소촌동 20-1,35.150970,126.803652,1689.8,다목적 운동장 등,조합놀이대 등,,,,1980-08-23,광산구청,062-960-8712,2018-08-03,3630000,광주광역시 광산구,
29200-00009,다정한,어린이공원,,광주광역시 광산구 신촌동 884-1,35.150216,126.806493,1630,,조합놀이대 등,,,,1980-08-23,광산구청,062-960-8712,2018-08-03,3630000,광주광역시 광산구,
29200-00010,하남,근린공원,,광주광역시 광산구 하남동 499-3,35.191494,126.794638,43180.3,"축구장, 테니스장 등",,"화장실, 음수대 등",,,1985-09-30,광산구청,062-960-8685,2018-08-03,3630000,광주광역시 광산구,
29200-00011,월곡,근린공원,,광주광역시 광산구 월곡동 587,35.167675,126.814802,22460.2,"운동장, 테니스장, 배드민턴장 등",조합놀이대 등,"화장실, 음수대 등",,노인회관 등,1985-12-30,광산구청,062-960-8705,2018-08-03,3630000,광주광역시 광산구,
29200-00012,산정,근린공원,,광주광역시 광산구 월곡동 539,35.167664,126.806034,43860,"배드민턴장, 게이트볼장 등","그네, 시소, 조합놀이대 등",화장실 등,,노인회관 등,1985-12-30,광산구청,062-960-8705,2018-08-03,3630000,광주광역시 광산구,
29200-00013,안청,근린공원,,광주광역시 광산구 안청동 736-1,35.212990,126.803728,74684,"운동장, 테니스장 등",,"주차장, 화장실, 음수대 등",,,1989-01-07,광산구청,062-960-8685,2018-08-03,3630000,광주광역시 광산구,
29200-00014,산정중앙,어린이공원,,광주광역시 광산구 산정동 969-1,35.168233,126.804403,2192,,조합놀이대 등,화장실,,,1990-06-30,광산구청,062-960-8712,2018-08-03,3630000,광주광역시 광산구,
29200-00015,다모아,어린이공원,,광주광역시 광산구 월곡동 520-1,35.170823,126.807205,2231,다목적 운동장 등,조합놀이대 등,화장실,,,1990-06-30,광산구청,062-960-8712,2018-08-03,3630000,광주광역시 광산구,
29200-00016,햇살,어린이공원,,광주광역시 광산구 월곡동 503,35.174035,126.807158,1689.4,,조합놀이대 등,화장실,,,1990-06-30,광산구청,062-960-8712,2018-08-03,3630000,광주광역시 광산구,
29200-00017,월곡하늘,어린이공원,,광주광역시 광산구 월곡동 608-1,35.167316,126.810455,1815,,조합놀이대 등,화장실,,,1990-06-30,광산구청,062-960-8712,2018-08-03,3630000,광주광역시 광산구,
29200-00018,월곡솔밭,어린이공원,,광주광역시 광산구 월곡동 575-10,35.168956,126.814520,1736.7,,조합놀이대 등,화장실,,,1990-06-30,광산구청,062-960-8712,2018-08-03,3630000,광주광역시 광산구,
29200-00019,빛뫼,어린이공원,,광주광역시 광산구 비아동 667-1,35.223660,126.819275,1500.7,,조합놀이대 등,화장실,,,1990-08-27,광산구청,062-960-8712,2018-08-03,3630000,광주광역시 광산구,
29200-00020,꽃밭등,어린이공원,,광주광역시 광산구 비아동 695-1,35.221829,126.818913,2721.9,,조합놀이대 등,화장실,,,1990-08-27,광산구청,062-960-8712,2018-08-03,3630000,광주광역시 광산구,
29200-00021,조형,어린이공원,,광주광역시 광산구 비아동 689-3,35.220891,126.817277,1500,,조합놀이대 등,화장실,,,1990-08-27,광산구청,062-960-8712,2018-08-03,3630000,광주광역시 광산구,
29200-00022,아산,어린이공원,,광주광역시 광산구 비아동 699-1,35.222108,126.820857,1500.8,,조합놀이대 등,화장실,,,1990-08-27,광산구청,062-960-8712,2018-08-03,3630000,광주광역시 광산구,
29200-00023,비아,어린이공원,,광주광역시 광산구 비아동 710-1,35.221152,126.822282,1500.2,,조합놀이대 등,화장실,,,1990-08-27,광산구청,062-960-8712,2018-08-03,3630000,광주광역시 광산구,
29200-00024,도루메,어린이공원,,광주광역시 광산구 도산동 1287-5,35.130474,126.788838,1585.7,,조합놀이대 등,화장실,,,1990-09-04,광산구청,062-960-8712,2018-08-03,3630000,광주광역시 광산구,
29200-00025,임방울,어린이공원,,광주광역시 광산구 도산동 1296-1,35.128361,126.789800,1500,,조합놀이대 등,화장실,,,1990-09-04,광산구청,062-960-8712,2018-08-03,3630000,광주광역시 광산구,
29200-00026,도담,어린이공원,,광주광역시 광산구 월계동 789-1,35.209963,126.834581,2783.6,다목적 운동장 등,조합놀이대 등,,,,1990-12-12,광산구청,062-960-8712,2018-08-03,3630000,광주광역시 광산구,
29200-00027,우리들,어린이공원,,광주광역시 광산구 월계동 815-1,35.212541,126.837574,2952.4,다목적 운동장 등,조합놀이대 등,,,,1990-12-12,광산구청,062-960-8712,2018-08-03,3630000,광주광역시 광산구,
29200-00028,장고분,어린이공원,,광주광역시 광산구 월계동 824-1,35.212878,126.841022,2397.8,다목적 운동장 등,조합놀이대 등,,,,1990-12-12,광산구청,062-960-8712,2018-08-03,3630000,광주광역시 광산구,
29200-00029,월전,근린공원,,광주광역시 광산구 장록동 751-1,35.131661,126.767931,40038.5,,,화장실 등,,,1991-06-25,광산구청,062-960-8679,2018-08-03,3630000,광주광역시 광산구,
29200-00030,용동,근린공원,,광주광역시 광산구 용동 669-1,35.133275,126.757510,38773.8,,,화장실 등,,,1991-06-25,광산구청,062-960-8679,2018-08-03,3630000,광주광역시 광산구,
29200-00031,용     동,어린이공원,,광주광역시 광산구 용동 684-1,35.129949,126.752011,4480.9,게이트볼장,조합놀이대 등,화장실,,,1991-06-25,광산구청,062-960-8712,2018-08-03,3630000,광주광역시 광산구,
29200-00032,대상,근린공원,,광주광역시 광산구 쌍암동 690,35.219835,126.847401,46946.1,,,,,,1991-12-12,광산구청,062-960-8704,2018-08-03,3630000,광주광역시 광산구,
29200-00033,무양,근린공원,,광주광역시 광산구 월계동 848-1,35.210920,126.839811,37279.5,"농구장, 게이트볼장 등",조합놀이대 등,"주차장, 화장실, 음수대 등",유아숲 체험원 등,노인회관 등,1991-12-12,광산구청,062-960-8704,2018-08-03,3630000,광주광역시 광산구,
29200-00034,쌍암,근린공원,,광주광역시 광산구 쌍암동 653-1,35.222207,126.844201,147962.1,운동장 등,"모래밭, 조합놀이대 등","주차장, 화장실, 음수대 등","청소년수련관, 야외무대 등",바닥분수 등,1991-12-12,광산구청,062-960-8704,2018-08-03,3630000,광주광역시 광산구,
29200-00035,응암,근린공원,,광주광역시 광산구 월계동 760-1,35.218387,126.833388,36558.6,"운동장, 게이트볼장 등",조합놀이대 등,"화장실, 음수대 등",도서관 등,,1991-12-12,광산구청,062-960-8704,2018-08-03,3630000,광주광역시 광산구,
29200-00036,어등,어린이공원,,광주광역시 광산구 우산동 1572-4,35.164821,126.807871,5600.2,,조합놀이대 등,화장실,,,1991-12-26,광산구청,062-960-8712,2018-08-03,3630000,광주광역시 광산구,
29200-00037,수랑,어린이공원,,광주광역시 광산구 우산동 1602-1,35.159198,126.804868,8300.3,,조합놀이대 등,화장실,,,1991-12-26,광산구청,062-960-8712,2018-08-03,3630000,광주광역시 광산구,
29200-00038,서작,어린이공원,,광주광역시 광산구 우산동 1590-1,35.159125,126.811006,1600,,조합놀이대 등,화장실,,,1991-12-26,광산구청,062-960-8712,2018-08-03,3630000,광주광역시 광산구,
29200-00039,풍영,어린이공원,,광주광역시 광산구 신창동 855-22,35.181894,126.837817,1594,,조합놀이대 등,,,,1992-08-06,광산구청,062-960-8712,2018-08-03,3630000,광주광역시 광산구,
29200-00040,평동역,근린공원,,광주광역시 광산구 월전동 927,35.122220,126.763486,15498.8,,,주차장 등,,,1992-12-29,광산구청,062-960-8679,2018-08-03,3630000,광주광역시 광산구,
29200-00041,원두,근린공원,,광주광역시 광산구 월전동 1061,35.120772,126.776405,25291.4,게이트볼장 등,"그네, 시소, 조합놀이대 등","화장실, 음수대 등",,,1992-12-29,광산구청,062-960-8679,2018-08-03,3630000,광주광역시 광산구,
29200-00042,웃음꽃,어린이공원,,광주광역시 광산구 운남동 769-7,35.178146,126.818957,1517.4,,조합놀이대 등,화장실,,,1993-07-28,광산구청,062-960-8712,2018-08-03,3630000,광주광역시 광산구,
29200-00043,목련,어린이공원,,광주광역시 광산구 운남동 770-1,35.176110,126.819140,3374.8,다목적 운동장 등,조합놀이대 등,화장실,,,1993-07-28,광산구청,062-960-8712,2018-08-03,3630000,광주광역시 광산구,
29200-00044,꿈사랑,어린이공원,,광주광역시 광산구 운남동 771-4,35.177823,126.822172,2486.5,,조합놀이대 등,화장실,,,1993-07-28,광산구청,062-960-8712,2018-08-03,3630000,광주광역시 광산구,
29200-00045,뭉게뭉게,어린이공원,,광주광역시 광산구 운남동 776-5,35.177751,126.826501,1920.5,,조합놀이대 등,화장실,,,1993-07-28,광산구청,062-960-8712,2018-08-03,3630000,광주광역시 광산구,
29200-00046,여울빛,어린이공원,,광주광역시 광산구 운남동 777-4,35.176585,126.828242,2414.1,,조합놀이대 등,화장실,,,1993-07-28,광산구청,062-960-8712,2018-08-03,3630000,광주광역시 광산구,
29200-00047,제1풍영정,근린공원,,광주광역시 광산구 월곡동 684-1,35.174510,126.812421,23939.3,게이트볼장 등,"시소, 조합놀이대 등",화장실 등,,,1994-08-12,광산구청,062-960-8704,2018-08-03,3630000,광주광역시 광산구,
29200-00048,제2풍영정,근린공원,,광주광역시 광산구 운남동 793-1,35.177154,126.813321,26266.2,"배드민턴장, 농구장 등","미끄럼틀, 시소, 조합놀이대 등",화장실 등,야외무대 등,,1994-08-12,광산구청,062-960-8704,2018-08-03,3630000,광주광역시 광산구,
29200-00049,신가2,근린공원,,광주광역시 광산구 신가동 1021-1,35.184856,126.841376,34409.1,,,"화장실, 음수대 등",,,1996-10-25,광산구청,062-960-8685,2018-08-03,3630000,광주광역시 광산구,
29200-00050,가온,어린이공원,,광주광역시 광산구 신가동 961-2,35.185762,126.832012,2302.4,다목적 운동장 등,조합놀이대 등,,,,1996-10-25,광산구청,062-960-8712,2018-08-03,3630000,광주광역시 광산구,
29200-00051,신가,어린이공원,,광주광역시 광산구 신가동 963-5,35.184726,126.832129,2845.9,,조합놀이대 등,,,,1996-10-25,광산구청,062-960-8712,2018-08-03,3630000,광주광역시 광산구,
29200-00052,천사,어린이공원,,광주광역시 광산구 신가동 1004-6,35.184017,126.834517,1534,,조합놀이대 등,,,,1996-10-25,광산구청,062-960-8712,2018-08-03,3630000,광주광역시 광산구,
29200-00053,선광,어린이공원,,광주광역시 광산구 신가동 1009,35.183146,126.836837,1525.7,,조합놀이대 등,,,,1996-10-25,광산구청,062-960-8712,2018-08-03,3630000,광주광역시 광산구,
29200-00054,아람,어린이공원,,광주광역시 광산구 신창동 1108-2,35.186193,126.837449,1643.8,,조합놀이대 등,,,,1996-10-25,광산구청,062-960-8712,2018-08-03,3630000,광주광역시 광산구,
29200-00055,쉼목,어린이공원,,광주광역시 광산구 신가동 981-1,35.187477,126.836785,2962.5,다목적 운동장 등,조합놀이대 등,,,,1996-10-25,광산구청,062-960-8712,2018-08-03,3630000,광주광역시 광산구,
29200-00056,맑은샘,어린이공원,,광주광역시 광산구 월곡동 681-2,35.177940,126.809402,1500.1,,조합놀이대 등,,,,1997-08-12,광산구청,062-960-8712,2018-08-03,3630000,광주광역시 광산구,
29200-00057,야호숲,어린이공원,,광주광역시 광산구 월곡동 685-2,35.173388,126.810754,1500.3,,조합놀이대 등,,,,1997-08-12,광산구청,062-960-8712,2018-08-03,3630000,광주광역시 광산구,
29200-00058,풍영정천,어린이공원,,광주광역시 광산구 운남동 781-2,35.177946,126.814155,1520,,조합놀이대 등,,,,1997-08-12,광산구청,062-960-8712,2018-08-03,3630000,광주광역시 광산구,
29200-00059,목련무지개,어린이공원,,광주광역시 광산구 운남동 782-2,35.177823,126.816099,1518,,조합놀이대 등,,,,1997-08-12,광산구청,062-960-8712,2018-08-03,3630000,광주광역시 광산구,
29200-00060,방동,어린이공원,,광주광역시 광산구 운남동 794-4,35.173676,126.815965,1500.1,,조합놀이대 등,,,,1997-08-12,광산구청,062-960-8712,2018-08-03,3630000,광주광역시 광산구,
29200-00061,기쁨,어린이공원,,광주광역시 광산구 월곡동 702-1,35.170384,126.810641,1505.6,다목적 운동장 등,조합놀이대 등,,,,1997-08-12,광산구청,062-960-8712,2018-08-03,3630000,광주광역시 광산구,
29200-00062,신가,근린공원,,광주광역시 광산구 신가동 870,35.182656,126.827883,11950,운동장 등,"그네, 조합놀이대 등","화장실, 음수대 등",도서관 등,노인회관 등,1998-09-15,광산구청,062-960-8685,2018-08-03,3630000,광주광역시 광산구,
29200-00063,운남,근린공원,,광주광역시 광산구 운남동 799-1,35.169419,126.817346,34212.8,"운동장, 배드민턴장, 농구장 등","모래밭, 시소, 정글짐, 조합놀이대 등","주차장, 화장실, 음수대 등",,더불어락노인복지관 등,1998-09-15,광산구청,062-960-8704,2018-08-03,3630000,광주광역시 광산구,
